DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,HU,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,HU,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,HU,2020,64,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,HU,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2020,12,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IE,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IS,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2020,86,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,IT,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LI,2021,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2020,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LT,2021,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LU,2021,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2020,8,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,LV,2021,19,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2020,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,MT,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2020,59,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NL,2021,56,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2020,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,NO,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2020,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PL,2021,32,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2020,34,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,PT,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RO,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2020,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,RS,2021,17,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2020,18,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SE,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SI,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2020,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,SK,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2017,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2018,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2019,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2020,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,TR,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,UK,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,T,Y45-64,F01_F03,TOT_IN,UK,2012,,
